time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,-1.20961081301,-0.768292750631,9.11944046378,6.06203470319,0.149357640084,0.0,-1.6149151918,-1.5195770597,5.15096626561,-0.196392816825,0.0723779552064,0.0,450.096551863,450.000986718,449.603696348,450.176787055
3.0600000000000023,-1.30940323047,-0.863674663343,9.42934079566,6.05028729413,0.153633120177,0.0,-1.71186374995,-1.66080290452,5.17835698851,-0.194613173107,0.0689196763,0.0,450.263028001,449.986939354,449.961710399,450.068866236
3.1200000000000023,-1.41508585114,-0.96772900365,9.74075016844,6.03869403375,0.15758187907,0.0,-1.8112292887,-1.80863492739,5.20125459512,-0.190576826031,0.0587380331575,0.0,450.628352098,449.807537235,449.90201652,450.192861993
3.1800000000000024,-1.5267971091,-1.08084868303,10.0534042384,6.02734918859,0.160934871447,0.0,-1.91276177515,-1.96295017771,5.2198424523,-0.186249266145,0.0494584467435,0.0,450.63346711,449.884648531,450.127247567,450.443119539
3.2400000000000024,-1.64465229203,-1.2034107699,10.367021303,6.01621623367,0.163737763261,0.0,-2.01597610925,-2.12335289789,5.23335419046,-0.184186808092,0.04057143365,0.0,450.732755981,450.015084704,449.901037734,450.035093991
3.3000000000000025,-1.76874632586,-1.33578192355,10.6813202113,6.0052425444,0.166076225978,0.0,-2.12067793733,-2.28989931277,5.24256344282,-0.180432173313,0.0355728973754,0.0,450.63262875,450.229042115,450.086459585,450.358366587
3.3600000000000025,-1.89915895406,-1.47832335834,10.9960307978,5.99442939215,0.168098210611,0.0,-2.22656865944,-2.4623381223,5.24706978365,-0.1797972659,0.0296632067239,0.0,450.798450918,450.32100718,450.167064691,450.187516791
3.4200000000000026,-2.03595352313,-1.63138130078,11.3108569623,5.98363337893,0.169753671235,0.0,-2.33337821858,-2.64044053083,5.24640802227,-0.180207116613,0.0230868747292,0.0,450.710853805,450.179104099,450.140377432,450.076368923
3.4800000000000026,-2.17918017025,-1.79529663874,11.625495172,5.97280069722,0.171086319418,0.0,-2.44094047083,-2.82424775933,5.2407931261,-0.181227497213,0.0203986219113,0.0,450.455477583,450.238003379,450.260682134,450.147053547
3.5400000000000027,-2.32887732021,-1.97040763252,11.9396348605,5.96193109417,0.172239609899,0.0,-2.54904808251,-3.01362617883,5.22977608727,-0.181025702266,0.016756950719,0.0,450.300797257,450.005997071,450.168148341,450.153201667
